[2026-07-29T02:46:57.870Z] GET http://localhost:5183/node_modules/vite/dist/client/env.mjs → 304 (2ms, ?B)
[2026-07-29T02:46:57.871Z] GET http://localhost:5183/node_modules/.vite/deps/react.js?v=b16b1142 → 200 (?ms, 130087B)
[2026-07-29T02:46:57.871Z] GET http://localhost:5183/node_modules/.vite/deps/react-dom_client.js?v=b16b1142 → 200 (?ms, 2819303B)
[2026-07-29T02:46:57.871Z] GET http://localhost:5183/src/App.tsx?t=1785293173151 → 304 (7ms, ?B)
[2026-07-29T02:46:57.872Z] GET http://localhost:5183/src/index.css?t=1785293194411 → 304 (7ms, ?B)
[2026-07-29T02:46:57.872Z] GET http://localhost:5183/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=b16b1142 → 200 (?ms, 34713B)
[2026-07-29T02:46:57.872Z] GET http://localhost:5183/node_modules/.vite/deps/rolldown-runtime-BvCyGRYZ.js?v=b16b1142 → 200 (?ms, 1287B)
[2026-07-29T02:46:57.872Z] GET http://localhost:5183/node_modules/.vite/deps/react-dom.js?v=b16b1142 → 200 (?ms, 48822B)
[2026-07-29T02:46:57.945Z] GET http://localhost:5183/src/components/Restaurant.tsx → 304 (1ms, ?B)
[2026-07-29T02:46:57.945Z] GET http://localhost:5183/src/game/audio.ts?t=1785293080517 → 304 (1ms, ?B)
[2026-07-29T02:46:57.945Z] GET http://localhost:5183/src/game/letters.ts → 304 (1ms, ?B)
[2026-07-29T02:46:57.946Z] GET http://localhost:5183/src/game/store.ts → 304 (1ms, ?B)
[2026-07-29T02:46:57.946Z] GET http://localhost:5183/src/screens/Parent.tsx?t=1785293173151 → 304 (1ms, ?B)
[2026-07-29T02:46:57.946Z] GET http://localhost:5183/src/screens/Play.tsx?t=1785293162289 → 304 (1ms, ?B)
[2026-07-29T02:46:57.946Z] GET http://localhost:5183/src/screens/Rest.tsx?t=1785293128373 → 304 (1ms, ?B)
[2026-07-29T02:46:57.946Z] GET http://localhost:5183/src/screens/Title.tsx?t=1785293128373 → 304 (1ms, ?B)
[2026-07-29T02:46:57.947Z] GET http://localhost:5183/src/components/Cat.tsx?t=1785293128373 → 304 (1ms, ?B)
[2026-07-29T02:46:57.947Z] GET http://localhost:5183/src/components/Plate.tsx → 304 (1ms, ?B)
[2026-07-29T02:46:57.947Z] GET http://localhost:5183/src/components/Sushi.tsx → 304 (1ms, ?B)
[2026-07-29T02:46:57.947Z] GET http://localhost:5183/src/game/engine.ts → 304 (1ms, ?B)
[2026-07-29T02:47:01.102Z] GET http://localhost:5183/ → 200 (39ms, 1087B)
[2026-07-29T02:47:01.190Z] GET http://localhost:5183/@vite/client → 304 (3ms, ?B)
[2026-07-29T02:47:01.190Z] GET http://localhost:5183/src/main.tsx?t=1785293194411 → 304 (3ms, ?B)
[2026-07-29T02:47:01.203Z] GET http://localhost:5183/@react-refresh → 304 (3ms, ?B)
[2026-07-29T02:47:01.203Z] GET http://localhost:5183/node_modules/vite/dist/client/env.mjs → 304 (3ms, ?B)
[2026-07-29T02:47:01.204Z] GET http://localhost:5183/node_modules/.vite/deps/react.js?v=b16b1142 → 200 (?ms, 130087B)
[2026-07-29T02:47:01.205Z] GET http://localhost:5183/node_modules/.vite/deps/react-dom_client.js?v=b16b1142 → 200 (?ms, 2819303B)
[2026-07-29T02:47:01.205Z] GET http://localhost:5183/src/App.tsx?t=1785293173151 → 304 (21ms, ?B)
[2026-07-29T02:47:01.205Z] GET http://localhost:5183/src/index.css?t=1785293194411 → 304 (21ms, ?B)
[2026-07-29T02:47:01.205Z] GET http://localhost:5183/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=b16b1142 → 200 (?ms, 34713B)
[2026-07-29T02:47:01.205Z] GET http://localhost:5183/node_modules/.vite/deps/rolldown-runtime-BvCyGRYZ.js?v=b16b1142 → 200 (1ms, 1287B)
[2026-07-29T02:47:01.206Z] GET http://localhost:5183/node_modules/.vite/deps/react-dom.js?v=b16b1142 → 200 (?ms, 48822B)
[2026-07-29T02:47:01.298Z] GET http://localhost:5183/src/components/Restaurant.tsx → 304 (1ms, ?B)
[2026-07-29T02:47:01.298Z] GET http://localhost:5183/src/game/audio.ts?t=1785293080517 → 304 (1ms, ?B)
[2026-07-29T02:47:01.298Z] GET http://localhost:5183/src/game/letters.ts → 304 (1ms, ?B)
[2026-07-29T02:47:01.298Z] GET http://localhost:5183/src/game/store.ts → 304 (2ms, ?B)
[2026-07-29T02:47:01.298Z] GET http://localhost:5183/src/screens/Parent.tsx?t=1785293173151 → 304 (2ms, ?B)
[2026-07-29T02:47:01.298Z] GET http://localhost:5183/src/screens/Play.tsx?t=1785293162289 → 304 (2ms, ?B)
[2026-07-29T02:47:01.298Z] GET http://localhost:5183/src/screens/Rest.tsx?t=1785293128373 → 304 (2ms, ?B)
[2026-07-29T02:47:01.299Z] GET http://localhost:5183/src/screens/Title.tsx?t=1785293128373 → 304 (4ms, ?B)
[2026-07-29T02:47:01.303Z] GET http://localhost:5183/src/components/Cat.tsx?t=1785293128373 → 304 (?ms, ?B)
[2026-07-29T02:47:01.303Z] GET http://localhost:5183/src/components/Plate.tsx → 304 (?ms, ?B)
[2026-07-29T02:47:01.303Z] GET http://localhost:5183/src/components/Sushi.tsx → 304 (1ms, ?B)
[2026-07-29T02:47:01.303Z] GET http://localhost:5183/src/game/engine.ts → 304 (1ms, ?B)
[2026-07-29T02:47:01.325Z] GET http://localhost:5183/ → 200 (2ms, 1087B)
[2026-07-29T02:47:01.339Z] GET http://localhost:5183/@vite/client → 304 (1ms, ?B)
[2026-07-29T02:47:01.339Z] GET http://localhost:5183/src/main.tsx?t=1785293194411 → 304 (1ms, ?B)
[2026-07-29T02:47:01.341Z] GET http://localhost:5183/@react-refresh → 304 (2ms, ?B)
[2026-07-29T02:47:01.341Z] GET http://localhost:5183/node_modules/vite/dist/client/env.mjs → 304 (2ms, ?B)
[2026-07-29T02:47:01.341Z] GET http://localhost:5183/node_modules/.vite/deps/react.js?v=b16b1142 → 200 (?ms, 130087B)
[2026-07-29T02:47:01.342Z] GET http://localhost:5183/node_modules/.vite/deps/react-dom_client.js?v=b16b1142 → 200 (?ms, 2819303B)
[2026-07-29T02:47:01.342Z] GET http://localhost:5183/src/App.tsx?t=1785293173151 → 304 (2ms, ?B)
[2026-07-29T02:47:01.342Z] GET http://localhost:5183/src/index.css?t=1785293194411 → 304 (2ms, ?B)
[2026-07-29T02:47:01.342Z] GET http://localhost:5183/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=b16b1142 → 200 (?ms, 34713B)
[2026-07-29T02:47:01.342Z] GET http://localhost:5183/node_modules/.vite/deps/rolldown-runtime-BvCyGRYZ.js?v=b16b1142 → 200 (1ms, 1287B)
[2026-07-29T02:47:01.343Z] GET http://localhost:5183/node_modules/.vite/deps/react-dom.js?v=b16b1142 → 200 (?ms, 48822B)
[2026-07-29T02:47:01.344Z] GET http://localhost:5183/src/components/Restaurant.tsx → 304 (69ms, ?B)
[2026-07-29T02:47:01.344Z] GET http://localhost:5183/src/game/audio.ts?t=1785293080517 → 304 (69ms, ?B)
[2026-07-29T02:47:01.344Z] GET http://localhost:5183/src/game/letters.ts → 304 (69ms, ?B)
[2026-07-29T02:47:01.344Z] GET http://localhost:5183/src/game/store.ts → 304 (69ms, ?B)
[2026-07-29T02:47:01.344Z] GET http://localhost:5183/src/screens/Parent.tsx?t=1785293173151 → 304 (70ms, ?B)
[2026-07-29T02:47:01.345Z] GET http://localhost:5183/src/screens/Play.tsx?t=1785293162289 → 304 (69ms, ?B)
[2026-07-29T02:47:01.345Z] GET http://localhost:5183/src/screens/Rest.tsx?t=1785293128373 → 304 (69ms, ?B)
[2026-07-29T02:47:01.345Z] GET http://localhost:5183/src/screens/Title.tsx?t=1785293128373 → 304 (69ms, ?B)
[2026-07-29T02:47:01.414Z] GET http://localhost:5183/src/components/Cat.tsx?t=1785293128373 → 304 (1ms, ?B)
[2026-07-29T02:47:01.414Z] GET http://localhost:5183/src/components/Plate.tsx → 304 (1ms, ?B)
[2026-07-29T02:47:01.415Z] GET http://localhost:5183/src/components/Sushi.tsx → 304 (?ms, ?B)
[2026-07-29T02:47:01.415Z] GET http://localhost:5183/src/game/engine.ts → 304 (?ms, ?B)
[2026-07-29T02:47:15.537Z] GET http://localhost:5183/ → 200 (34ms, 1087B)
[2026-07-29T02:47:15.611Z] GET http://localhost:5183/@vite/client → 200 (8ms, 209711B)
[2026-07-29T02:47:15.611Z] GET http://localhost:5183/src/main.tsx?t=1785293194411 → 200 (4ms, 1663B)
[2026-07-29T02:47:15.620Z] GET http://localhost:5183/@react-refresh → 200 (74ms, 111894B)
[2026-07-29T02:47:15.620Z] GET http://localhost:5183/node_modules/.vite/deps/react.js?v=b16b1142 → 200 (?ms, 130087B)
[2026-07-29T02:47:15.621Z] GET http://localhost:5183/node_modules/.vite/deps/react-dom_client.js?v=b16b1142 → 200 (?ms, 2819303B)
[2026-07-29T02:47:15.621Z] GET http://localhost:5183/src/App.tsx?t=1785293173151 → 200 (74ms, 13608B)
[2026-07-29T02:47:15.621Z] GET http://localhost:5183/src/index.css?t=1785293194411 → 200 (74ms, 40025B)
[2026-07-29T02:47:15.621Z] GET http://localhost:5183/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=b16b1142 → 200 (?ms, 34713B)
[2026-07-29T02:47:15.621Z] GET http://localhost:5183/node_modules/vite/dist/client/env.mjs → 200 (74ms, 3478B)
[2026-07-29T02:47:15.621Z] GET http://localhost:5183/node_modules/.vite/deps/rolldown-runtime-BvCyGRYZ.js?v=b16b1142 → 200 (?ms, 1287B)
[2026-07-29T02:47:15.621Z] GET http://localhost:5183/node_modules/.vite/deps/react-dom.js?v=b16b1142 → 200 (?ms, 48822B)
[2026-07-29T02:47:15.695Z] GET http://localhost:5183/src/components/Restaurant.tsx → 200 (2ms, 45650B)
[2026-07-29T02:47:15.695Z] GET http://localhost:5183/src/game/audio.ts?t=1785293080517 → 200 (2ms, 28576B)
[2026-07-29T02:47:15.695Z] GET http://localhost:5183/src/game/letters.ts → 200 (2ms, 14789B)
[2026-07-29T02:47:15.695Z] GET http://localhost:5183/src/game/store.ts → 200 (3ms, 13695B)
[2026-07-29T02:47:15.696Z] GET http://localhost:5183/src/screens/Parent.tsx?t=1785293173151 → 200 (1ms, 38058B)
[2026-07-29T02:47:15.696Z] GET http://localhost:5183/src/screens/Play.tsx?t=1785293162289 → 200 (2ms, 39209B)
[2026-07-29T02:47:15.696Z] GET http://localhost:5183/src/screens/Rest.tsx?t=1785293128373 → 200 (2ms, 17578B)
[2026-07-29T02:47:15.696Z] GET http://localhost:5183/src/screens/Title.tsx?t=1785293128373 → 200 (2ms, 9256B)
[2026-07-29T02:47:15.698Z] GET http://localhost:5183/src/components/Cat.tsx?t=1785293128373 → 200 (6ms, 46178B)
[2026-07-29T02:47:15.698Z] GET http://localhost:5183/src/components/Plate.tsx → 200 (6ms, 7010B)
[2026-07-29T02:47:15.698Z] GET http://localhost:5183/src/components/Sushi.tsx → 200 (7ms, 27202B)
[2026-07-29T02:47:15.698Z] GET http://localhost:5183/src/game/engine.ts → 200 (7ms, 13211B)
[2026-07-29T02:47:27.292Z] GET blob:http://localhost:5183/a12bbf9c-713b-4779-99cb-028990f48341 → pending (?ms, ?B)
[2026-07-29T02:47:38.678Z] GET http://localhost:4183/ → 200 (13ms, 1035B)
[2026-07-29T02:47:38.721Z] GET http://localhost:4183/assets/index-9xhe35uU.js → 200 (15ms, 236602B)
[2026-07-29T02:47:38.721Z] GET http://localhost:4183/assets/index-C8f-SW75.css → 200 (1ms, 29658B)
[2026-07-29T02:47:38.721Z] GET http://localhost:4183/registerSW.js → 200 (14ms, 134B)
[2026-07-29T02:47:40.932Z] GET http://localhost:4183/audio/prompt/S.mp3 → 200 (21ms, 11620B)
[2026-07-29T02:47:40.933Z] GET http://localhost:4183/audio/confirm/S.mp3 → 200 (51ms, 7823B)
[2026-07-29T02:47:40.933Z] GET http://localhost:4183/audio/word/S.mp3 → 200 (51ms, 4546B)
[2026-07-29T02:47:40.936Z] GET http://localhost:4183/audio/name/S.mp3 → 200 (48ms, 6735B)
[2026-07-29T02:47:40.936Z] GET http://localhost:4183/audio/prompt/M.mp3 → 200 (48ms, 5717B)
[2026-07-29T02:47:40.936Z] GET http://localhost:4183/audio/confirm/M.mp3 → 200 (48ms, 7925B)
[2026-07-29T02:47:40.938Z] GET http://localhost:4183/audio/word/M.mp3 → 200 (72ms, 4911B)
[2026-07-29T02:47:40.938Z] GET http://localhost:4183/audio/name/M.mp3 → 200 (91ms, 5483B)
[2026-07-29T02:47:40.938Z] GET http://localhost:4183/audio/prompt/T.mp3 → 200 (92ms, 4028B)
[2026-07-29T02:47:40.938Z] GET http://localhost:4183/audio/confirm/T.mp3 → 200 (92ms, 7484B)
[2026-07-29T02:47:40.938Z] GET http://localhost:4183/audio/word/T.mp3 → 200 (92ms, 4963B)
[2026-07-29T02:47:40.938Z] GET http://localhost:4183/audio/name/T.mp3 → 200 (99ms, 5822B)
[2026-07-29T02:47:40.939Z] GET http://localhost:4183/audio/prompt/A.mp3 → 200 (98ms, 3869B)
[2026-07-29T02:47:40.939Z] GET http://localhost:4183/audio/confirm/A.mp3 → 200 (98ms, 5819B)
[2026-07-29T02:47:40.939Z] GET http://localhost:4183/audio/word/A.mp3 → 200 (99ms, 4964B)
[2026-07-29T02:47:40.939Z] GET http://localhost:4183/audio/name/A.mp3 → 200 (99ms, 5093B)
[2026-07-29T02:47:40.939Z] GET http://localhost:4183/audio/prompt/P.mp3 → 200 (101ms, 3822B)
[2026-07-29T02:47:40.939Z] GET http://localhost:4183/audio/confirm/P.mp3 → 200 (101ms, 6705B)
[2026-07-29T02:47:40.939Z] GET http://localhost:4183/audio/word/P.mp3 → 200 (101ms, 4599B)
[2026-07-29T02:47:40.939Z] GET http://localhost:4183/audio/name/P.mp3 → 200 (101ms, 6006B)
[2026-07-29T02:47:40.939Z] GET http://localhost:4183/audio/prompt/C.mp3 → 200 (101ms, 3742B)
[2026-07-29T02:47:40.939Z] GET http://localhost:4183/audio/confirm/C.mp3 → 200 (102ms, 7483B)
[2026-07-29T02:47:40.939Z] GET http://localhost:4183/audio/word/C.mp3 → 200 (102ms, 3793B)
[2026-07-29T02:47:40.939Z] GET http://localhost:4183/audio/name/C.mp3 → 200 (102ms, 5616B)
[2026-07-29T02:47:40.939Z] GET http://localhost:4183/audio/ui/lets-eat.mp3 → 200 (102ms, 6320B)
[2026-07-29T02:47:40.939Z] GET http://localhost:4183/audio/ui/all-done.mp3 → 200 (102ms, 11156B)
[2026-07-29T02:47:40.939Z] GET http://localhost:4183/audio/ui/try-again.mp3 → 200 (103ms, 7251B)
[2026-07-29T02:47:40.945Z] GET http://localhost:4183/audio/ui/this-one.mp3 → 200 (97ms, 5667B)
[2026-07-29T02:47:40.945Z] GET http://localhost:4183/audio/praise/1.mp3 → 200 (98ms, 3998B)
[2026-07-29T02:47:40.945Z] GET http://localhost:4183/audio/praise/2.mp3 → 200 (98ms, 8397B)
[2026-07-29T02:47:40.945Z] GET http://localhost:4183/audio/praise/3.mp3 → 200 (99ms, 7148B)
[2026-07-29T02:47:40.945Z] GET http://localhost:4183/audio/praise/4.mp3 → 200 (99ms, 7358B)
[2026-07-29T02:47:40.945Z] GET http://localhost:4183/audio/praise/5.mp3 → 200 (99ms, 4313B)
[2026-07-29T02:47:40.947Z] GET http://localhost:4183/audio/praise/6.mp3 → 200 (99ms, 8791B)
[2026-07-29T02:47:40.947Z] GET http://localhost:4183/audio/cat/meow-happy-1.mp3 → 200 (101ms, 1035B)
[2026-07-29T02:47:40.947Z] GET http://localhost:4183/audio/cat/meow-happy-2.mp3 → 200 (101ms, 1035B)
[2026-07-29T02:47:40.947Z] GET http://localhost:4183/audio/cat/trill-1.mp3 → 200 (101ms, 1035B)
[2026-07-29T02:47:40.947Z] GET http://localhost:4183/audio/cat/trill-2.mp3 → 200 (102ms, 1035B)
[2026-07-29T02:47:40.947Z] GET http://localhost:4183/audio/cat/curious-1.mp3 → 200 (102ms, 1035B)
[2026-07-29T02:47:40.948Z] GET http://localhost:4183/audio/cat/curious-2.mp3 → 200 (101ms, 1035B)
[2026-07-29T02:47:40.948Z] GET http://localhost:4183/audio/cat/purr.mp3 → 200 (102ms, 1035B)
[2026-07-29T02:47:40.948Z] GET http://localhost:4183/audio/cat/nom.mp3 → 200 (102ms, 1035B)
[2026-07-29T02:47:40.951Z] GET http://localhost:4183/audio/cat/yawn.mp3 → 200 (99ms, 1035B)
[2026-07-29T02:47:40.951Z] GET http://localhost:4183/audio/cat/greet.mp3 → 200 (99ms, 1035B)
[2026-07-29T02:47:41.094Z] GET http://localhost:4183/audio/prompt/B.mp3 → 200 (1ms, 3950B)
[2026-07-29T02:47:41.127Z] GET http://localhost:4183/audio/confirm/B.mp3 → 200 (2ms, 7328B)
[2026-07-29T02:47:41.164Z] GET http://localhost:4183/audio/word/B.mp3 → 200 (?ms, 3453B)
[2026-07-29T02:47:41.197Z] GET http://localhost:4183/audio/name/B.mp3 → 200 (?ms, 5717B)
[2026-07-29T02:47:41.359Z] GET http://localhost:4183/audio/prompt/D.mp3 → 200 (?ms, 3923B)
[2026-07-29T02:47:41.393Z] GET http://localhost:4183/audio/confirm/D.mp3 → 200 (?ms, 6263B)
[2026-07-29T02:47:41.428Z] GET http://localhost:4183/audio/word/D.mp3 → 200 (1ms, 4339B)
[2026-07-29T02:47:41.462Z] GET http://localhost:4183/audio/name/D.mp3 → 200 (?ms, 5457B)
[2026-07-29T02:47:41.495Z] GET http://localhost:4183/audio/prompt/E.mp3 → 200 (?ms, 6289B)
[2026-07-29T02:47:41.529Z] GET http://localhost:4183/audio/confirm/E.mp3 → 200 (?ms, 8213B)
[2026-07-29T02:47:41.563Z] GET http://localhost:4183/audio/word/E.mp3 → 200 (1ms, 3377B)
[2026-07-29T02:47:41.596Z] GET http://localhost:4183/audio/name/E.mp3 → 200 (1ms, 4520B)
[2026-07-29T02:47:41.630Z] GET http://localhost:4183/audio/prompt/F.mp3 → 200 (1ms, 10113B)
[2026-07-29T02:47:41.667Z] GET http://localhost:4183/audio/confirm/F.mp3 → 200 (1ms, 8340B)
[2026-07-29T02:47:41.704Z] GET http://localhost:4183/audio/word/F.mp3 → 200 (1ms, 5016B)
[2026-07-29T02:47:41.740Z] GET http://localhost:4183/audio/name/F.mp3 → 200 (1ms, 5069B)
[2026-07-29T02:47:41.777Z] GET http://localhost:4183/audio/prompt/G.mp3 → 200 (?ms, 3898B)
[2026-07-29T02:47:41.811Z] GET http://localhost:4183/audio/confirm/G.mp3 → 200 (1ms, 6782B)
[2026-07-29T02:47:41.846Z] GET http://localhost:4183/audio/word/G.mp3 → 200 (?ms, 4731B)
[2026-07-29T02:47:41.879Z] GET http://localhost:4183/audio/name/G.mp3 → 200 (1ms, 5745B)
[2026-07-29T02:47:41.913Z] GET http://localhost:4183/audio/prompt/H.mp3 → 200 (1ms, 3846B)
[2026-07-29T02:47:41.948Z] GET http://localhost:4183/audio/confirm/H.mp3 → 200 (1ms, 7798B)
[2026-07-29T02:47:41.985Z] GET http://localhost:4183/audio/word/H.mp3 → 200 (?ms, 4626B)
[2026-07-29T02:47:42.020Z] GET http://localhost:4183/audio/name/H.mp3 → 200 (1ms, 6005B)
[2026-07-29T02:47:42.057Z] GET http://localhost:4183/audio/prompt/I.mp3 → 200 (?ms, 5015B)
[2026-07-29T02:47:42.092Z] GET http://localhost:4183/audio/confirm/I.mp3 → 200 (1ms, 5430B)
[2026-07-29T02:47:42.128Z] GET http://localhost:4183/audio/word/I.mp3 → 200 (1ms, 4991B)
[2026-07-29T02:47:42.162Z] GET http://localhost:4183/audio/name/I.mp3 → 200 (1ms, 5144B)
[2026-07-29T02:47:42.197Z] GET http://localhost:4183/audio/prompt/J.mp3 → 200 (?ms, 4003B)
[2026-07-29T02:47:42.231Z] GET http://localhost:4183/audio/confirm/J.mp3 → 200 (1ms, 7250B)
[2026-07-29T02:47:42.269Z] GET http://localhost:4183/audio/word/J.mp3 → 200 (1ms, 4675B)
[2026-07-29T02:47:42.302Z] GET http://localhost:4183/audio/name/J.mp3 → 200 (1ms, 5224B)
[2026-07-29T02:47:42.337Z] GET http://localhost:4183/audio/prompt/K.mp3 → 200 (?ms, 3846B)
[2026-07-29T02:47:42.373Z] GET http://localhost:4183/audio/confirm/K.mp3 → 200 (1ms, 6339B)
[2026-07-29T02:47:42.411Z] GET http://localhost:4183/audio/word/K.mp3 → 200 (?ms, 3792B)
[2026-07-29T02:47:42.444Z] GET http://localhost:4183/audio/name/K.mp3 → 200 (1ms, 5223B)
[2026-07-29T02:47:42.479Z] GET http://localhost:4183/audio/prompt/L.mp3 → 200 (1ms, 9981B)
[2026-07-29T02:47:42.516Z] GET http://localhost:4183/audio/confirm/L.mp3 → 200 (1ms, 7485B)
[2026-07-29T02:47:42.554Z] GET http://localhost:4183/audio/word/L.mp3 → 200 (?ms, 4704B)
[2026-07-29T02:47:42.589Z] GET http://localhost:4183/audio/name/L.mp3 → 200 (1ms, 5640B)
[2026-07-29T02:47:42.755Z] GET http://localhost:4183/audio/prompt/N.mp3 → 200 (?ms, 9148B)
[2026-07-29T02:47:42.794Z] GET http://localhost:4183/audio/confirm/N.mp3 → 200 (?ms, 6625B)
[2026-07-29T02:47:42.829Z] GET http://localhost:4183/audio/word/N.mp3 → 200 (1ms, 5380B)
[2026-07-29T02:47:42.863Z] GET http://localhost:4183/audio/name/N.mp3 → 200 (1ms, 5303B)
[2026-07-29T02:47:42.899Z] GET http://localhost:4183/audio/prompt/O.mp3 → 200 (?ms, 4468B)
[2026-07-29T02:47:42.936Z] GET http://localhost:4183/audio/confirm/O.mp3 → 200 (?ms, 8136B)
[2026-07-29T02:47:42.972Z] GET http://localhost:4183/audio/word/O.mp3 → 200 (1ms, 6240B)
[2026-07-29T02:47:43.008Z] GET http://localhost:4183/audio/name/O.mp3 → 200 (1ms, 5145B)
[2026-07-29T02:47:43.172Z] GET http://localhost:4183/audio/prompt/Q.mp3 → 200 (1ms, 4106B)
[2026-07-29T02:47:43.208Z] GET http://localhost:4183/audio/confirm/Q.mp3 → 200 (1ms, 6887B)
[2026-07-29T02:47:43.244Z] GET http://localhost:4183/audio/word/Q.mp3 → 200 (1ms, 4364B)
[2026-07-29T02:47:43.278Z] GET http://localhost:4183/audio/name/Q.mp3 → 200 (2ms, 5978B)
[2026-07-29T02:47:43.312Z] GET http://localhost:4183/audio/prompt/R.mp3 → 200 (1ms, 5198B)
[2026-07-29T02:47:43.347Z] GET http://localhost:4183/audio/confirm/R.mp3 → 200 (1ms, 8343B)
[2026-07-29T02:47:43.386Z] GET http://localhost:4183/audio/word/R.mp3 → 200 (?ms, 5953B)
[2026-07-29T02:47:43.420Z] GET http://localhost:4183/audio/name/R.mp3 → 200 (1ms, 5379B)
[2026-07-29T02:47:43.712Z] GET http://localhost:4183/audio/prompt/U.mp3 → 200 (1ms, 5144B)
[2026-07-29T02:47:43.747Z] GET http://localhost:4183/audio/confirm/U.mp3 → 200 (1ms, 7822B)
[2026-07-29T02:47:43.785Z] GET http://localhost:4183/audio/word/U.mp3 → 200 (?ms, 5274B)
[2026-07-29T02:47:43.820Z] GET http://localhost:4183/audio/name/U.mp3 → 200 (?ms, 4623B)
[2026-07-29T02:47:43.855Z] GET http://localhost:4183/audio/prompt/V.mp3 → 200 (1ms, 5354B)
[2026-07-29T02:47:43.892Z] GET http://localhost:4183/audio/confirm/V.mp3 → 200 (?ms, 12246B)
[2026-07-29T02:47:43.928Z] GET http://localhost:4183/audio/word/V.mp3 → 200 (1ms, 4027B)
[2026-07-29T02:47:43.962Z] GET http://localhost:4183/audio/name/V.mp3 → 200 (1ms, 4312B)
[2026-07-29T02:47:43.997Z] GET http://localhost:4183/audio/prompt/W.mp3 → 200 (1ms, 4522B)
[2026-07-29T02:47:44.032Z] GET http://localhost:4183/audio/confirm/W.mp3 → 200 (1ms, 7279B)
[2026-07-29T02:47:44.070Z] GET http://localhost:4183/audio/word/W.mp3 → 200 (?ms, 4573B)
[2026-07-29T02:47:44.103Z] GET http://localhost:4183/audio/name/W.mp3 → 200 (?ms, 6032B)
[2026-07-29T02:47:44.138Z] GET http://localhost:4183/audio/prompt/X.mp3 → 200 (?ms, 2752B)
[2026-07-29T02:47:44.170Z] GET http://localhost:4183/audio/confirm/X.mp3 → 200 (?ms, 8734B)
[2026-07-29T02:47:44.238Z] GET http://localhost:4183/audio/word/X.mp3 → 200 (?ms, 4988B)
[2026-07-29T02:47:44.270Z] GET http://localhost:4183/audio/name/X.mp3 → 200 (?ms, 5850B)
[2026-07-29T02:47:44.305Z] GET http://localhost:4183/audio/prompt/Y.mp3 → 200 (1ms, 5277B)
[2026-07-29T02:47:44.340Z] GET http://localhost:4183/audio/confirm/Y.mp3 → 200 (?ms, 7098B)
[2026-07-29T02:47:44.376Z] GET http://localhost:4183/audio/word/Y.mp3 → 200 (1ms, 5144B)
[2026-07-29T02:47:44.412Z] GET http://localhost:4183/audio/name/Y.mp3 → 200 (1ms, 5379B)
[2026-07-29T02:47:44.444Z] GET http://localhost:4183/audio/prompt/Z.mp3 → 200 (1ms, 12069B)
[2026-07-29T02:47:44.479Z] GET http://localhost:4183/audio/confirm/Z.mp3 → 200 (?ms, 8708B)
[2026-07-29T02:47:44.513Z] GET http://localhost:4183/audio/word/Z.mp3 → 200 (1ms, 4678B)
[2026-07-29T02:47:44.547Z] GET http://localhost:4183/audio/name/Z.mp3 → 200 (?ms, 5430B)
